Source,Target,Title,Year,Citations
161,159,PRINCESS: Privacy-protecting Rare disease International Network Collaboration via Encryption through Software guard extensionS,2017.0,66.0
161,160,PRINCESS: Privacy-protecting Rare disease International Network Collaboration via Encryption through Software guard extensionS,2017.0,66.0
162,163,DACE: a scalable DP-means algorithm for clustering extremely large sequence data,2017.0,12.0
162,164,DACE: a scalable DP-means algorithm for clustering extremely large sequence data,2017.0,12.0
162,165,DACE: a scalable DP-means algorithm for clustering extremely large sequence data,2017.0,12.0
163,162,DACE: a scalable DP-means algorithm for clustering extremely large sequence data,2017.0,12.0
163,164,DACE: a scalable DP-means algorithm for clustering extremely large sequence data,2017.0,12.0
163,165,DACE: a scalable DP-means algorithm for clustering extremely large sequence data,2017.0,12.0
164,162,DACE: a scalable DP-means algorithm for clustering extremely large sequence data,2017.0,12.0
164,163,DACE: a scalable DP-means algorithm for clustering extremely large sequence data,2017.0,12.0
164,165,Chromatin accessibility prediction via convolutional long short-term memory networks with k-mer embedding,2017.0,52.0
164,165,DACE: a scalable DP-means algorithm for clustering extremely large sequence data,2017.0,12.0
164,3262,Chromatin accessibility prediction via convolutional long short-term memory networks with k-mer embedding,2017.0,52.0
164,3995,Chromatin accessibility prediction via convolutional long short-term memory networks with k-mer embedding,2017.0,52.0
164,3996,Chromatin accessibility prediction via convolutional long short-term memory networks with k-mer embedding,2017.0,52.0
165,162,DACE: a scalable DP-means algorithm for clustering extremely large sequence data,2017.0,12.0
165,163,DACE: a scalable DP-means algorithm for clustering extremely large sequence data,2017.0,12.0
165,164,Chromatin accessibility prediction via convolutional long short-term memory networks with k-mer embedding,2017.0,52.0
165,164,DACE: a scalable DP-means algorithm for clustering extremely large sequence data,2017.0,12.0
165,1245,WALT: fast and accurate read mapping for bisulfite sequencing,2016.0,34.0
165,1246,WALT: fast and accurate read mapping for bisulfite sequencing,2016.0,34.0
165,1831,"COCACOLA: binning metagenomic contigs using sequence COmposition, read CoverAge, CO-alignment and paired-end read LinkAge",2017.0,89.0
165,1832,"COCACOLA: binning metagenomic contigs using sequence COmposition, read CoverAge, CO-alignment and paired-end read LinkAge",2017.0,89.0
165,1833,"COCACOLA: binning metagenomic contigs using sequence COmposition, read CoverAge, CO-alignment and paired-end read LinkAge",2017.0,89.0
165,3262,Chromatin accessibility prediction via convolutional long short-term memory networks with k-mer embedding,2017.0,52.0
165,3995,Chromatin accessibility prediction via convolutional long short-term memory networks with k-mer embedding,2017.0,52.0
165,3996,Chromatin accessibility prediction via convolutional long short-term memory networks with k-mer embedding,2017.0,52.0
165,5211,Large-scale 16S gene assembly using metagenomics shotgun sequences,2017.0,7.0
165,5212,Large-scale 16S gene assembly using metagenomics shotgun sequences,2017.0,7.0
165,5213,Large-scale 16S gene assembly using metagenomics shotgun sequences,2017.0,7.0
165,5214,Large-scale 16S gene assembly using metagenomics shotgun sequences,2017.0,7.0
166,167,Improving flux predictions by integrating data from multiple strains,2017.0,7.0
167,166,Improving flux predictions by integrating data from multiple strains,2017.0,7.0
167,7372,Integrating proteomic or transcriptomic data into metabolic models using linear bound flux balance analysis,2018.0,25.0
168,169,bnstruct: an R package for Bayesian Network structure learning in the presence of missing data,2017.0,29.0
168,170,bnstruct: an R package for Bayesian Network structure learning in the presence of missing data,2017.0,29.0
169,168,bnstruct: an R package for Bayesian Network structure learning in the presence of missing data,2017.0,29.0
169,170,bnstruct: an R package for Bayesian Network structure learning in the presence of missing data,2017.0,29.0
170,168,bnstruct: an R package for Bayesian Network structure learning in the presence of missing data,2017.0,29.0
170,169,bnstruct: an R package for Bayesian Network structure learning in the presence of missing data,2017.0,29.0
170,8951,SPARSim single cell: a count data simulator for scRNA-seq data,2020.0,2.0
170,8952,SPARSim single cell: a count data simulator for scRNA-seq data,2020.0,2.0
171,172,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
171,173,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
171,174,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
171,175,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
172,171,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
172,173,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
172,174,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
172,175,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
173,171,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
173,172,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
173,174,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
173,175,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
174,171,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
174,172,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
174,173,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
174,175,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
175,171,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
175,172,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
175,173,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
175,174,"T-BAS: Tree-Based Alignment Selector toolkit for phylogenetic-based placement, alignment downloads and metadata visualization: an example with the Pezizomycotina tree of life",2017.0,38.0
176,177,ChopStitch: exon annotation and splice graph construction using transcriptome assembly and whole genome sequencing data,2018.0,5.0
176,177,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
176,177,ntHash: recursive nucleotide hashing,2016.0,nan
176,178,ARCS: scaffolding genome drafts with linked reads,2018.0,64.0
176,178,"Kollector: transcript-informed, targeted de novo assembly of gene loci",2017.0,11.0
176,178,ntJoin: Fast and lightweight assembly-guided scaffolding using minimizer graphs,2020.0,4.0
176,178,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
176,179,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
176,180,ARCS: scaffolding genome drafts with linked reads,2018.0,64.0
176,180,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
176,1283,"Kollector: transcript-informed, targeted de novo assembly of gene loci",2017.0,11.0
176,1283,ntHash: recursive nucleotide hashing,2016.0,nan
176,1283,ChopStitch: exon annotation and splice graph construction using transcriptome assembly and whole genome sequencing data,2018.0,5.0
176,1284,ntJoin: Fast and lightweight assembly-guided scaffolding using minimizer graphs,2020.0,4.0
176,1284,ntHash: recursive nucleotide hashing,2016.0,nan
176,2679,ChopStitch: exon annotation and splice graph construction using transcriptome assembly and whole genome sequencing data,2018.0,5.0
176,2680,ChopStitch: exon annotation and splice graph construction using transcriptome assembly and whole genome sequencing data,2018.0,5.0
176,3242,ARCS: scaffolding genome drafts with linked reads,2018.0,64.0
176,3243,ARCS: scaffolding genome drafts with linked reads,2018.0,64.0
176,3243,ntJoin: Fast and lightweight assembly-guided scaffolding using minimizer graphs,2020.0,4.0
176,4094,"Kollector: transcript-informed, targeted de novo assembly of gene loci",2017.0,11.0
176,4095,"Kollector: transcript-informed, targeted de novo assembly of gene loci",2017.0,11.0
176,12731,ntJoin: Fast and lightweight assembly-guided scaffolding using minimizer graphs,2020.0,4.0
177,176,ChopStitch: exon annotation and splice graph construction using transcriptome assembly and whole genome sequencing data,2018.0,5.0
177,176,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
177,176,ntHash: recursive nucleotide hashing,2016.0,nan
177,178,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
177,178,ntEdit: scalable genome sequence polishing,2020.0,nan
177,179,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
177,180,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
177,1283,ChopStitch: exon annotation and splice graph construction using transcriptome assembly and whole genome sequencing data,2018.0,5.0
177,1283,ntHash: recursive nucleotide hashing,2016.0,nan
177,1284,ntCard: a streaming algorithm for cardinality estimation in genomics data,2017.0,38.0
177,1284,ntHash: recursive nucleotide hashing,2016.0,nan
177,2679,ntCard: a streaming algorithm for cardinality estimation in genomics data,2017.0,38.0
177,2679,ChopStitch: exon annotation and splice graph construction using transcriptome assembly and whole genome sequencing data,2018.0,5.0
177,2680,ChopStitch: exon annotation and splice graph construction using transcriptome assembly and whole genome sequencing data,2018.0,5.0
177,3243,ntEdit: scalable genome sequence polishing,2020.0,nan
177,10098,ntEdit: scalable genome sequence polishing,2020.0,nan
177,10099,ntEdit: scalable genome sequence polishing,2020.0,nan
178,176,ARCS: scaffolding genome drafts with linked reads,2018.0,64.0
178,176,"Kollector: transcript-informed, targeted de novo assembly of gene loci",2017.0,11.0
178,176,ntJoin: Fast and lightweight assembly-guided scaffolding using minimizer graphs,2020.0,4.0
178,176,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
178,177,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
178,177,ntEdit: scalable genome sequence polishing,2020.0,nan
178,179,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
178,180,ARCS: scaffolding genome drafts with linked reads,2018.0,64.0
178,180,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
178,180,HLA predictions from the bronchoalveolar lavage fluid and blood samples of eight COVID-19 patients at the pandemic onset,2020.0,2.0
178,1283,"Kollector: transcript-informed, targeted de novo assembly of gene loci",2017.0,11.0
178,1284,ntJoin: Fast and lightweight assembly-guided scaffolding using minimizer graphs,2020.0,4.0
178,3242,ARCS: scaffolding genome drafts with linked reads,2018.0,64.0
178,3243,ARCS: scaffolding genome drafts with linked reads,2018.0,64.0
178,3243,ntJoin: Fast and lightweight assembly-guided scaffolding using minimizer graphs,2020.0,4.0
178,3243,ntEdit: scalable genome sequence polishing,2020.0,nan
178,4094,"Kollector: transcript-informed, targeted de novo assembly of gene loci",2017.0,11.0
178,4095,"Kollector: transcript-informed, targeted de novo assembly of gene loci",2017.0,11.0
178,10098,ntEdit: scalable genome sequence polishing,2020.0,nan
178,10099,ntEdit: scalable genome sequence polishing,2020.0,nan
178,12731,ntJoin: Fast and lightweight assembly-guided scaffolding using minimizer graphs,2020.0,4.0
179,176,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
179,177,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
179,178,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
179,180,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
180,176,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
180,176,ARCS: scaffolding genome drafts with linked reads,2018.0,64.0
180,177,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
180,178,HLA predictions from the bronchoalveolar lavage fluid and blood samples of eight COVID-19 patients at the pandemic onset,2020.0,2.0
180,178,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
180,178,ARCS: scaffolding genome drafts with linked reads,2018.0,64.0
180,179,"Innovations and challenges in detecting long read overlaps: an evaluation 
of the state-of-the-art",2017.0,41.0
180,3242,ARCS: scaffolding genome drafts with linked reads,2018.0,64.0
180,3243,ARCS: scaffolding genome drafts with linked reads,2018.0,64.0
181,182,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
181,182,AA9int: SNP interaction pattern search using non-hierarchical additive model set,2018.0,1.0
181,183,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
181,183,AA9int: SNP interaction pattern search using non-hierarchical additive model set,2018.0,1.0
181,184,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
181,185,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
181,7363,AA9int: SNP interaction pattern search using non-hierarchical additive model set,2018.0,1.0
181,7364,AA9int: SNP interaction pattern search using non-hierarchical additive model set,2018.0,1.0
182,181,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
182,181,AA9int: SNP interaction pattern search using non-hierarchical additive model set,2018.0,1.0
182,183,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
182,183,AA9int: SNP interaction pattern search using non-hierarchical additive model set,2018.0,1.0
182,184,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
182,185,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
182,7363,AA9int: SNP interaction pattern search using non-hierarchical additive model set,2018.0,1.0
182,7364,AA9int: SNP interaction pattern search using non-hierarchical additive model set,2018.0,1.0
183,181,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
183,181,AA9int: SNP interaction pattern search using non-hierarchical additive model set,2018.0,1.0
183,182,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
183,182,AA9int: SNP interaction pattern search using non-hierarchical additive model set,2018.0,1.0
183,184,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
183,185,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
183,7363,AA9int: SNP interaction pattern search using non-hierarchical additive model set,2018.0,1.0
183,7364,AA9int: SNP interaction pattern search using non-hierarchical additive model set,2018.0,1.0
184,181,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
184,182,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
184,183,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
184,185,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
185,181,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
185,182,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
185,183,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
185,184,SNP interaction pattern identifier (SIPI): an intensive search for SNP–SNP interaction patterns,2017.0,9.0
186,187,RBPPred: predicting RNA-binding proteins from sequence using SVM,2017.0,33.0
187,186,RBPPred: predicting RNA-binding proteins from sequence using SVM,2017.0,33.0
187,583,P3DOCK: a protein–RNA docking webserver based on template-based and template-free docking,2020.0,5.0
187,8545,P3DOCK: a protein–RNA docking webserver based on template-based and template-free docking,2020.0,5.0
187,9951,P3DOCK: a protein–RNA docking webserver based on template-based and template-free docking,2020.0,5.0
187,9952,P3DOCK: a protein–RNA docking webserver based on template-based and template-free docking,2020.0,5.0
188,25,Predict drug permeability to blood–brain-barrier from clinical phenotypes: drug side effects and drug indications,2017.0,22.0
188,26,Predict drug permeability to blood–brain-barrier from clinical phenotypes: drug side effects and drug indications,2017.0,22.0
188,189,Predict drug permeability to blood–brain-barrier from clinical phenotypes: drug side effects and drug indications,2017.0,22.0
188,689,PathwaySplice: an R package for unbiased pathway analysis of alternative splicing in RNA-Seq data,2018.0,1.0
188,4690,PathwaySplice: an R package for unbiased pathway analysis of alternative splicing in RNA-Seq data,2018.0,1.0
188,5000,Computational modeling of in vivo and in vitro protein-DNA interactions by multiple instance learning,2017.0,9.0
188,7720,PathwaySplice: an R package for unbiased pathway analysis of alternative splicing in RNA-Seq data,2018.0,1.0
188,7721,PathwaySplice: an R package for unbiased pathway analysis of alternative splicing in RNA-Seq data,2018.0,1.0
188,12017,AEMDA: inferring miRNA–disease associations based on deep autoencoder,2020.0,1.0
188,12018,AEMDA: inferring miRNA–disease associations based on deep autoencoder,2020.0,1.0
188,12019,AEMDA: inferring miRNA–disease associations based on deep autoencoder,2020.0,1.0
188,12020,AEMDA: inferring miRNA–disease associations based on deep autoencoder,2020.0,1.0
189,25,Predict drug permeability to blood–brain-barrier from clinical phenotypes: drug side effects and drug indications,2017.0,22.0
189,26,Predict drug permeability to blood–brain-barrier from clinical phenotypes: drug side effects and drug indications,2017.0,22.0
189,188,Predict drug permeability to blood–brain-barrier from clinical phenotypes: drug side effects and drug indications,2017.0,22.0
190,191,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
190,192,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
190,193,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
190,194,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
190,1272,TopPIC: a software tool for top-down mass spectrometry-based proteoform identification and characterization,2016.0,86.0
190,1273,TopPIC: a software tool for top-down mass spectrometry-based proteoform identification and characterization,2016.0,86.0
191,190,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
191,192,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
191,193,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
191,194,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
191,1273,Top-down analysis of protein samples by de novo sequencing techniques,2016.0,14.0
191,1859,Top-down analysis of protein samples by de novo sequencing techniques,2016.0,14.0
191,1860,Top-down analysis of protein samples by de novo sequencing techniques,2016.0,14.0
191,1861,Top-down analysis of protein samples by de novo sequencing techniques,2016.0,14.0
192,190,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
192,191,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
192,193,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
192,194,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
193,190,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
193,191,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
193,192,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
193,194,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
194,190,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
194,191,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
194,192,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
194,193,A mass graph-based approach for the identification of modified proteoforms using top-down tandem mass spectra,2017.0,15.0
194,11381,CGPE: an integrated online server for Cancer Gene and Pathway Exploration,2020.0,nan
194,11382,CGPE: an integrated online server for Cancer Gene and Pathway Exploration,2020.0,nan
194,11383,CGPE: an integrated online server for Cancer Gene and Pathway Exploration,2020.0,nan
195,196,A general framework for association analysis of microbial communities on a taxonomic tree,2017.0,30.0
195,196,"PERMANOVA-S: association test for microbial community composition that
          accommodates confounders and multiple distances",2016.0,53.0
195,197,A general framework for association analysis of microbial communities on a taxonomic tree,2017.0,30.0
195,197,"PERMANOVA-S: association test for microbial community composition that
          accommodates confounders and multiple distances",2016.0,53.0
195,198,A general framework for association analysis of microbial communities on a taxonomic tree,2017.0,30.0
196,195,A general framework for association analysis of microbial communities on a taxonomic tree,2017.0,30.0
196,195,"PERMANOVA-S: association test for microbial community composition that
          accommodates confounders and multiple distances",2016.0,53.0
196,197,A general framework for association analysis of microbial communities on a taxonomic tree,2017.0,30.0
196,197,"PERMANOVA-S: association test for microbial community composition that
          accommodates confounders and multiple distances",2016.0,53.0
196,198,A general framework for association analysis of microbial communities on a taxonomic tree,2017.0,30.0
197,195,A general framework for association analysis of microbial communities on a taxonomic tree,2017.0,30.0
197,195,"PERMANOVA-S: association test for microbial community composition that
          accommodates confounders and multiple distances",2016.0,53.0
197,196,A general framework for association analysis of microbial communities on a taxonomic tree,2017.0,30.0
197,196,"PERMANOVA-S: association test for microbial community composition that
          accommodates confounders and multiple distances",2016.0,53.0
197,198,A general framework for association analysis of microbial communities on a taxonomic tree,2017.0,30.0
198,195,A general framework for association analysis of microbial communities on a taxonomic tree,2017.0,30.0
198,196,A general framework for association analysis of microbial communities on a taxonomic tree,2017.0,30.0
198,197,A general framework for association analysis of microbial communities on a taxonomic tree,2017.0,30.0
198,1862,A two-part mixed-effects model for analyzing longitudinal microbiome compositional data,2016.0,111.0
199,200,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
199,201,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
199,202,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
199,203,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
200,199,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
200,201,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
200,202,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
200,203,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
201,199,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
201,200,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
201,202,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
201,203,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
202,199,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
202,200,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
202,201,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
202,203,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
203,199,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
203,200,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
203,201,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
203,202,Defining the clonality of peripheral T cell lymphomas using RNA-seq,2017.0,12.0
204,205,GWAlpha: genome-wide estimation of additive effects (alpha) based on trait quantile distribution from pool-sequencing experiments,2017.0,1.0
204,206,GWAlpha: genome-wide estimation of additive effects (alpha) based on trait quantile distribution from pool-sequencing experiments,2017.0,1.0
205,204,GWAlpha: genome-wide estimation of additive effects (alpha) based on trait quantile distribution from pool-sequencing experiments,2017.0,1.0
205,206,GWAlpha: genome-wide estimation of additive effects (alpha) based on trait quantile distribution from pool-sequencing experiments,2017.0,1.0
206,204,GWAlpha: genome-wide estimation of additive effects (alpha) based on trait quantile distribution from pool-sequencing experiments,2017.0,1.0
206,205,GWAlpha: genome-wide estimation of additive effects (alpha) based on trait quantile distribution from pool-sequencing experiments,2017.0,1.0
207,208,MEGA-V: detection of variant gene sets in patient cohorts,2017.0,4.0
207,209,MEGA-V: detection of variant gene sets in patient cohorts,2017.0,4.0
207,210,MEGA-V: detection of variant gene sets in patient cohorts,2017.0,4.0
208,207,MEGA-V: detection of variant gene sets in patient cohorts,2017.0,4.0
208,209,MEGA-V: detection of variant gene sets in patient cohorts,2017.0,4.0
208,210,MEGA-V: detection of variant gene sets in patient cohorts,2017.0,4.0
209,207,MEGA-V: detection of variant gene sets in patient cohorts,2017.0,4.0
209,208,MEGA-V: detection of variant gene sets in patient cohorts,2017.0,4.0
209,210,MEGA-V: detection of variant gene sets in patient cohorts,2017.0,4.0
210,207,MEGA-V: detection of variant gene sets in patient cohorts,2017.0,4.0
210,208,MEGA-V: detection of variant gene sets in patient cohorts,2017.0,4.0
210,209,MEGA-V: detection of variant gene sets in patient cohorts,2017.0,4.0
211,212,Hum-mPLoc 3.0: prediction enhancement of human protein subcellular localization through modeling the hidden correlations of gene ontology and functional domain features,2017.0,55.0
211,213,Hum-mPLoc 3.0: prediction enhancement of human protein subcellular localization through modeling the hidden correlations of gene ontology and functional domain features,2017.0,55.0
212,211,Hum-mPLoc 3.0: prediction enhancement of human protein subcellular localization through modeling the hidden correlations of gene ontology and functional domain features,2017.0,55.0
212,213,Hum-mPLoc 3.0: prediction enhancement of human protein subcellular localization through modeling the hidden correlations of gene ontology and functional domain features,2017.0,55.0
212,213,The lncLocator: a subcellular localization predictor for long non-coding RNAs based on a stacked ensemble classifier,2018.0,108.0
212,213,AnnoFly: annotating Drosophila embryonic images based on an attention-enhanced RNN model,2019.0,4.0
212,213,ImPLoc: a multi-instance deep learning model for the prediction of protein subcellular localization based on immunohistochemistry images,2020.0,6.0
212,213,"MiRGOFS: a GO-based functional similarity measurement for miRNAs, with applications to the prediction of miRNA subcellular localization and miRNA–disease association",2018.0,18.0
212,1099,Predicting CTCF-mediated chromatin loops using CTCF-MP,2018.0,22.0
212,1099,Exploiting sequence-based features for predicting enhancer–promoter interactions,2017.0,37.0
212,1376,Predicting CTCF-mediated chromatin loops using CTCF-MP,2018.0,22.0
212,2370,PON-Sol: prediction of effects of amino acid substitutions on protein solubility,2016.0,24.0
212,2371,PON-Sol: prediction of effects of amino acid substitutions on protein solubility,2016.0,24.0
212,2372,PON-Sol: prediction of effects of amino acid substitutions on protein solubility,2016.0,24.0
212,2835,Machine learning for classifying tuberculosis drug-resistance from DNA sequencing data,2018.0,44.0
212,2836,DeepAMR for predicting co-occurrent resistance of Mycobacterium tuberculosis,2019.0,7.0
212,2836,Application of machine learning techniques to tuberculosis drug resistance analysis,2019.0,19.0
212,2836,Machine learning for classifying tuberculosis drug-resistance from DNA sequencing data,2018.0,44.0
212,2837,Machine learning for classifying tuberculosis drug-resistance from DNA sequencing data,2018.0,44.0
212,2838,DeepAMR for predicting co-occurrent resistance of Mycobacterium tuberculosis,2019.0,7.0
